group,metric,count,mean,std,min,max
ice__15dogs,cap-avg,20,0.06711111111111111,0.01458428039252884,0.045111111111111095,0.10555555555555554
ice__15dogs,cap-max,20,0.19777777777777777,0.03906310184721544,0.13333333333333333,0.2888888888888889
ice__15dogs,cap-min,20,0.0,0.0,0.0,0.0
ice__15dogs,cap-std,20,0.04217662938385708,0.006193272573913434,0.030218136978793643,0.0583201043200476
ice__15dogs,dog-avg,20,0.5163928730147558,0.1398589847745124,0.2547172376437937,0.7482550110503966
ice__15dogs,dog-max,20,0.7630722448429473,0.04857972688443636,0.642812087852385,0.8368512850990396
ice__15dogs,dog-min,20,0.3992625248224608,0.14897632492589596,0.15125191087526788,0.6645703608359909
ice__15dogs,dog-std,20,0.06447340025610615,0.025325451783419214,0.032382385385988054,0.11557643764520743
ice__15dogs,fit-avg,20,0.04697777777777777,0.010208996274770187,0.03157777777777778,0.07388888888888887
ice__15dogs,fit-max,20,0.13844444444444443,0.027344171293050803,0.09333333333333332,0.20222222222222222
ice__15dogs,fit-min,20,0.0,0.0,0.0,0.0
ice__15dogs,fit-std,20,0.029523640568699952,0.0043352908017394035,0.02115269588515555,0.04082407302403331
ice__15dogs,gen,20,100.0,0.0,100.0,100.0
ice__15dogs,mrph-avg,20,0.6055953347343834,0.0898989834091558,0.3920668660674139,0.7364357110417511
ice__15dogs,mrph-max,20,0.8361583742404841,0.07925431422114501,0.6946413321999184,0.9740740740740742
ice__15dogs,mrph-min,20,0.3166419759232044,0.08918521955891065,0.1471230174632456,0.47979557217724683
ice__15dogs,mrph-std,20,0.11015435643021564,0.018086789756981102,0.07926840928643755,0.14468035800140494
ice__15dogs,pen-avg,20,0.2611906418533319,0.12550793145497535,0.08764875589986362,0.5102729911158063
ice__15dogs,pen-max,20,0.49315968801349436,0.07680516735453223,0.2757724207190307,0.5866324441735989
ice__15dogs,pen-min,20,0.189860535001138,0.11295101895604392,0.04459013078305568,0.4316971432585595
ice__15dogs,pen-std,20,0.05012460883442982,0.021340440632508017,0.02256151396379482,0.09480941755787199
ice__15dogs,shp-avg,20,0.3567961356563229,0.0349173252416108,0.27936047771771744,0.4108256187523912
ice__15dogs,shp-max,20,0.4246107131707617,0.02685113617480496,0.37563755280958167,0.4672066883683698
ice__15dogs,shp-min,20,0.2860593509093462,0.024516979158139444,0.22546239428924864,0.33599176514248336
ice__15dogs,shp-std,20,0.0250160813522128,0.002988992476060715,0.019635823806295687,0.0303002193949827
ice__20dogs,cap-avg,20,0.09903333333333332,0.029116795458597047,0.07966666666666665,0.20166666666666663
ice__20dogs,cap-max,20,0.2733333333333333,0.06463573143221771,0.20000000000000004,0.4666666666666666
ice__20dogs,cap-min,20,0.0,0.0,0.0,0.0
ice__20dogs,cap-std,20,0.059903591235477914,0.012362747868922639,0.04814792022738077,0.1038562040087693
ice__20dogs,dog-avg,20,0.44187231368632385,0.11106637789530562,0.2612808357265733,0.6469348664773943
ice__20dogs,dog-max,20,0.6802922674219835,0.06635419755977966,0.47289440191623094,0.763111528373675
ice__20dogs,dog-min,20,0.34801938068556887,0.1223588037414094,0.1587905529495308,0.582370526453637
ice__20dogs,dog-std,20,0.05267153311503384,0.019379203260448417,0.027374089015205803,0.09077896772405397
