mode,environment,dogs,gen,cap-avg,cap-max,cap-min,cap-std,dog-avg,dog-max,dog-min,dog-std,fit-avg,fit-max,fit-min,fit-std,mrph-avg,mrph-max,mrph-min,mrph-std,pen-avg,pen-max,pen-min,pen-std,shp-avg,shp-max,shp-min,shp-std
evolving,ice,15dogs,22,0.06581111111111106,0.18777777777777774,0.0,0.04069784556965422,0.5160600370613393,0.7700593899190404,0.3803473474086723,0.07806569592685325,0.04606777777777772,0.1314444444444444,0.0,0.02848849189875794,0.5945881981925837,0.8480529104215568,0.2726466508554006,0.12402057063000346,0.26411676068458856,0.4831555471674168,0.18124704788196205,0.05678931540798236,0.3593898941394552,0.4279421725130133,0.28807401171773095,0.027075318830398244
evolving,ice,15dogs,23,0.06683333333333327,0.19777777777777775,0.0,0.04205976519618011,0.514675766975492,0.7625661374188666,0.37762760045998023,0.07842564944843683,0.04678333333333329,0.13844444444444437,0.0,0.029441835637326053,0.6012211460677355,0.8352439011460069,0.27326740304376135,0.12125435324646094,0.2661520667109968,0.48439131432409155,0.18097152216762766,0.05838876770207985,0.36023771131878607,0.42634211883005263,0.2878752333918416,0.02706597443604223
evolving,ice,15dogs,24,0.0658666666666666,0.1866666666666666,0.0,0.04163626113962308,0.5166774210901288,0.791911443247818,0.381605046326918,0.08323623467249744,0.046106666666666615,0.1306666666666666,0.0,0.029145382797736145,0.5956965932766338,0.8534516103980083,0.28380593045002545,0.12097600922390188,0.26670668448544366,0.5129999796761785,0.1834932663198116,0.06366465985087641,0.3593553560855895,0.42619372041605474,0.282701509714291,0.027665163539306602
evolving,ice,15dogs,25,0.06578888888888884,0.1933333333333333,0.0,0.041382264238725194,0.515127412303699,0.7670193218735943,0.38714053871300824,0.07778409024335767,0.046052222222222175,0.13533333333333325,0.0,0.028967584967107617,0.5987866799036612,0.8544832644817639,0.28502700147311366,0.11853521939924902,0.26497109369965166,0.503627021107457,0.179030111749707,0.058015611202317977,0.3595762348964044,0.4321155055577292,0.2871403700946776,0.027573652279386213
evolving,ice,15dogs,26,0.06721111111111107,0.20555555555555555,0.0,0.04396674207365394,0.5194870559989655,0.7860980031210357,0.38578900291671164,0.07915174048547191,0.04704777777777774,0.14388888888888884,0.0,0.030776719451557733,0.5957948439428483,0.8555950606979067,0.2593109544599982,0.12121985912942698,0.26687519822426065,0.5059136385173388,0.18288136204794297,0.05992842827069848,0.3588696096088838,0.4290624897494033,0.2863185495674051,0.027656806510614397
evolving,ice,15dogs,27,0.06811111111111105,0.19555555555555554,0.0,0.042564306575642044,0.5144242460995792,0.7470524977682663,0.3729793680956354,0.07363772007059849,0.04767777777777772,0.13688888888888884,0.0,0.029795014602949414,0.6001543586488293,0.866222669728524,0.2953849506230194,0.11813230669579163,0.2631414825540723,0.4760735229392406,0.17897762729548575,0.05474485620188106,0.3590175396106635,0.4288481265931369,0.290088637239114,0.026771927483140435
evolving,ice,15dogs,28,0.06687777777777773,0.20777777777777776,0.0,0.04364711110754206,0.517388002596622,0.7604038466056442,0.3890674433225688,0.07234876799582045,0.04681444444444439,0.1454444444444444,0.0,0.030552977775279443,0.596055309422366,0.8414512499063367,0.28634843958353023,0.11858908733369536,0.26546162829405245,0.504619723844341,0.17975745323658368,0.057297879354915794,0.35812034866532094,0.43046117169479736,0.28711297283348436,0.026947090222843684
evolving,ice,15dogs,29,0.06789999999999993,0.20111111111111107,0.0,0.04349881530522714,0.5209997391275804,0.7711805341304514,0.3829740082239737,0.07526365637411284,0.04752999999999995,0.14077777777777772,0.0,0.030449170713658973,0.5975036755533663,0.8535130696525366,0.26298820340946183,0.12185791591877007,0.26613137564170236,0.49351992747326906,0.17953468926299293,0.05802424742530743,0.35743337832771366,0.42294034265129216,0.2835687124312237,0.02686543872184353
evolving,ice,15dogs,30,0.0691555555555555,0.19111111111111106,0.0,0.04254726755695387,0.5164694107775428,0.7697879645264236,0.3841061441401359,0.07044449382831589,0.04840888888888883,0.13377777777777772,0.0,0.0297830872898677,0.5973670992465748,0.8504530942836144,0.2516486618142243,0.12225991603623645,0.2620263535845677,0.5108364619535036,0.17804638738686523,0.05463939897954832,0.3592795628480002,0.4270988736975367,0.29221095963987714,0.025674971715195567
evolving,ice,15dogs,31,0.06755555555555551,0.19666666666666663,0.0,0.04302982443328362,0.5177568144947009,0.7750628260789532,0.3854152782349777,0.07352890606939513,0.04728888888888884,0.1376666666666666,0.0,0.030120877103298506,0.5923220035485494,0.8427842652785745,0.24261841868386766,0.12287156543365643,0.2617751342136335,0.5020461228906334,0.17921409601817267,0.05587512828351798,0.3583606934714225,0.43288586220269,0.29083375082122886,0.026679400573551615
evolving,ice,15dogs,32,0.06756666666666661,0.19222222222222216,0.0,0.04215781576424708,0.5181716683735209,0.7921540993883496,0.3842334420084623,0.0728589511848706,0.04729666666666661,0.13455555555555548,0.0,0.029510471034972917,0.5928528996058635,0.8550166043236189,0.2823084583946236,0.12197318824672324,0.2627434820626414,0.5166690918134298,0.1772661672443177,0.058083555876410745,0.358037270990593,0.4251970061306937,0.28654484981981065,0.026875933907794504
evolving,ice,15dogs,33,0.06894444444444439,0.19999999999999996,0.0,0.04299111071789571,0.5189345855825935,0.7709826290509619,0.3888924269998947,0.07236076550496094,0.04826111111111106,0.13999999999999996,0.0,0.030093777502526974,0.5938513726545767,0.857897421770344,0.2541244775300013,0.12428553931457487,0.26326708185569175,0.4978264528918938,0.1778105374001054,0.0546934344061798,0.3588104018810007,0.43426764685680624,0.2860873999911088,0.026875923287420424
evolving,ice,15dogs,34,0.06669999999999995,0.1955555555555555,0.00111111111111111,0.042200813110061595,0.5193151511306322,0.7583405184959676,0.3870413242447192,0.06684063891684495,0.04668999999999994,0.1368888888888888,0.000777777777777775,0.02954056917704311,0.5969489534422252,0.8361436582249,0.24048941007629504,0.11995686390588911,0.26439630346039955,0.5125662337587759,0.18134318550192194,0.052572241153871456,0.35852397988776585,0.42498702012785194,0.29063312359763954,0.02580488688467391
evolving,ice,15dogs,35,0.06701111111111106,0.19555555555555548,0.0,0.04166379487508236,0.5185869355283954,0.7851028232834717,0.39379421593948893,0.0703401213784065,0.04690777777777773,0.1368888888888888,0.0,0.029164656412557645,0.599629602129653,0.8324798903056039,0.2724377220569413,0.11719247582041223,0.2642291076905646,0.5160554112806861,0.1836419305773233,0.05530747581544611,0.35736017233479156,0.42658837887916956,0.28360164254891895,0.02639128198234252
evolving,ice,15dogs,36,0.06818888888888883,0.1933333333333333,0.0,0.042517340657658095,0.5204144489742402,0.7760860867676739,0.38722639726287,0.06734485401382874,0.04773222222222216,0.13533333333333325,0.0,0.02976213846036064,0.6053251951686804,0.842729136814661,0.26306471506484136,0.11589796347450698,0.2648497487278928,0.5125709134720746,0.18210795666896,0.05381081477244003,0.35727876417693677,0.42602280177108687,0.28957217774442423,0.025108847279356757
evolving,ice,15dogs,37,0.06752222222222218,0.19999999999999996,0.0,0.04306170022125937,0.5244763307744045,0.7774153661636596,0.38979879618401353,0.0692027213406487,0.0472655555555555,0.13999999999999993,0.0,0.030143190154881545,0.6059770705804504,0.8447979414629317,0.2999215603523787,0.11715757363189491,0.2679934169867782,0.5103496708952251,0.18102380020153921,0.054663696096771505,0.35626251101915746,0.42707365800907404,0.2908099778048532,0.025780521653615614
evolving,ice,15dogs,38,0.06652222222222216,0.19777777777777775,0.0,0.041396132802855215,0.5177843344772645,0.7673226189550355,0.3856992341961386,0.06690190420947954,0.04656555555555551,0.1384444444444444,0.0,0.028977292961998642,0.6024998657902924,0.8442874545669256,0.2812587507964934,0.11713686322633712,0.2651026860454071,0.50069916707992,0.1778145575984869,0.053509106283100884,0.3586573756133539,0.43007740468748734,0.28671093819988036,0.025767840814386673
evolving,ice,15dogs,39,0.06871111111111107,0.19222222222222218,0.0,0.0422737306172903,0.517381984885849,0.7628369603984149,0.3913815619982494,0.06596019073299093,0.048097777777777725,0.13455555555555548,0.0,0.029591611432103197,0.5941828445799859,0.8469541277436274,0.25656670968339335,0.11930901861161443,0.26546004785023103,0.5109613400371797,0.18949491781621863,0.05374840942058271,0.3575225249552624,0.417834459860531,0.2859221095044995,0.02492622214705065
evolving,ice,15dogs,40,0.06868888888888883,0.19888888888888884,0.0,0.04215063512939776,0.5188835717021203,0.7656587604260616,0.4131588278095991,0.06365983643202751,0.04808222222222217,0.13922222222222216,0.0,0.029505444590578418,0.5920355409118196,0.8394262921766945,0.2576964218565025,0.11851071063320635,0.264589230264081,0.4984891601148478,0.19064630371399655,0.0513872859809552,0.35807779040494525,0.4287478402215396,0.2872739664611858,0.02584199583974599
evolving,ice,15dogs,41,0.06742222222222218,0.19999999999999996,0.0,0.04258199318774078,0.5174168270580193,0.7898355367292242,0.4067924978540545,0.06861088908531171,0.04719555555555552,0.13999999999999993,0.0,0.02980739523141853,0.5963607292988353,0.8561155005345411,0.2597668897871088,0.11688294782225758,0.2649051736607951,0.5185203366304598,0.1881721678217019,0.055907566643942475,0.35819786365601336,0.43165574668694634,0.2855373193439201,0.026749328645341675
evolving,ice,15dogs,42,0.06912222222222217,0.1966666666666666,0.0,0.04294148515130011,0.5176801288419401,0.7644404002446418,0.3931491308056278,0.06645901694018914,0.04838555555555551,0.1376666666666666,0.0,0.030059039605910064,0.5943222704274629,0.8423209249316643,0.2602987584324382,0.11666337268972934,0.2638879800531441,0.5102621188797033,0.18741144527690085,0.05594964476059351,0.3578334530526385,0.42230250470429437,0.2909149688120878,0.025567082365504423
evolving,ice,15dogs,43,0.06852222222222216,0.19666666666666663,0.00111111111111111,0.04238085944045233,0.5141113735447973,0.7571323978528384,0.3958130518873054,0.06537553496212331,0.047965555555555504,0.1376666666666666,0.000777777777777775,0.029666601608316624,0.5976284993984081,0.8337033604005091,0.27922349568133964,0.11342868209457864,0.2614224794647649,0.49439841447249366,0.1890123958280788,0.051015078768219535,0.3578659231964987,0.4259445541252673,0.28815892226468365,0.025741464741156045
evolving,ice,15dogs,44,0.0677444444444444,0.20333333333333328,0.0,0.042035610602574054,0.5187056394802251,0.7571689484670145,0.3966811370521449,0.06649089559527406,0.04742111111111106,0.14233333333333326,0.0,0.029424927421801826,0.5993928400958988,0.8365267521690593,0.2776912310020996,0.11466901553145584,0.26399022057515514,0.48143085082557313,0.18685359334571836,0.05112079258335302,0.35693473957130034,0.42129536708142484,0.2892177340067398,0.02552093937609904
evolving,ice,15dogs,45,0.06708888888888884,0.18999999999999997,0.0,0.04169485953025019,0.5163861294564692,0.7671426437080842,0.39875628709960437,0.06540889878477876,0.04696222222222217,0.13299999999999992,0.0,0.029186401671175134,0.5983636885287751,0.8436664858311298,0.2656380471327396,0.11642540367500545,0.2623812081330303,0.5156838979029026,0.18701953880465044,0.04997882422770943,0.3585116853959359,0.4264435359341917,0.2875194623029023,0.0246543517416654
evolving,ice,15dogs,46,0.06887777777777773,0.18999999999999997,0.0,0.04169698111012039,0.5168360213123163,0.7841168626259944,0.4025987829863559,0.06556642834128482,0.04821444444444438,0.13299999999999995,0.0,0.029187886777084247,0.5966388014018273,0.8356606439317573,0.2764859871622251,0.11472371901778719,0.2630132428128472,0.5084212142250889,0.18931066283396025,0.053035286678409475,0.35795624913542906,0.4239467170961129,0.2825848223436213,0.025339324617792158
evolving,ice,15dogs,47,0.06708888888888884,0.19888888888888884,0.00111111111111111,0.042611741535436606,0.5156634073757368,0.7665555645487849,0.40440865214128374,0.06604266360166601,0.04696222222222217,0.13922222222222216,0.000777777777777775,0.029828219074805613,0.5968858084902992,0.8447938424497753,0.2898526020383163,0.115221012436766,0.26363498153727827,0.505338402992557,0.1889798999493253,0.05394946980424394,0.35812265179392216,0.42627848996630113,0.28790698708928425,0.025493164068037248
evolving,ice,15dogs,48,0.06977777777777772,0.19777777777777772,0.0,0.042747411778617295,0.5149985143762038,0.7727936444030898,0.40091919310554075,0.06583559739528691,0.04884444444444439,0.13844444444444437,0.0,0.029923188245032095,0.6014870142134313,0.832361022480295,0.30685147340123964,0.11217692044189478,0.2624860977526516,0.4984943294630556,0.18527994983579998,0.05224784400811435,0.3584498080081414,0.42779173172382173,0.2950023861281518,0.024454085658157078
evolving,ice,15dogs,49,0.06743333333333326,0.18888888888888883,0.0,0.04155979920543608,0.5161063357372067,0.7838424666857202,0.4011637620354773,0.06342418851270482,0.047203333333333285,0.13222222222222216,0.0,0.029091859443805233,0.5999166174041786,0.8365212806299578,0.27937295520428324,0.11171259684282724,0.26263294189314157,0.5085791847853095,0.1911194301077272,0.05089402582369514,0.35855949285394423,0.42682726903542145,0.2878008369372905,0.02548913077518363
evolving,ice,15dogs,50,0.06585555555555549,0.19222222222222216,0.0,0.041580474241748495,0.516155190293761,0.7705049424850725,0.3992968991300011,0.06342603819348186,0.04609888888888883,0.13455555555555548,0.0,0.029106331969223926,0.597122693973441,0.8265598033262649,0.28154866694755326,0.10970023799819976,0.26256511700624435,0.49456650406963193,0.19020110243418098,0.050360568708858654,0.359228230867347,0.42571631769545987,0.2900610276411062,0.024561221757269144
evolving,ice,15dogs,51,0.06979999999999995,0.20777777777777776,0.0,0.043724581704558896,0.5146166945847613,0.7592242289360928,0.39950209253107405,0.06221628063275465,0.048859999999999945,0.14544444444444438,0.0,0.030607207193191193,0.5951282636037151,0.8272219750050818,0.2764058611757364,0.11003488526632228,0.26322559384601985,0.5111224071733894,0.19278570545187151,0.05075043104124886,0.3589115281777303,0.4294533801390418,0.2885385009692083,0.025677204019088212
evolving,ice,15dogs,52,0.06973333333333329,0.18888888888888883,0.0,0.04204950650665422,0.5150205002536388,0.7605247128387699,0.40055212839372933,0.060931867724855406,0.04881333333333328,0.13222222222222216,0.0,0.029434654554657942,0.5964804442135281,0.8231253714883895,0.2734495059164456,0.11176241099387507,0.26433634467259337,0.5028685451201566,0.18911193072068674,0.048934177735578274,0.35939361378116946,0.42971760302258677,0.29378108244749945,0.024553567958048354
evolving,ice,15dogs,53,0.06696666666666662,0.20777777777777776,0.0,0.04370801254804679,0.5152141590099275,0.7806883247556059,0.40696886433816803,0.0647508545549219,0.04687666666666661,0.14544444444444438,0.0,0.03059560878363274,0.5937703965454877,0.8276929584136429,0.29182108622068126,0.11180145410745188,0.26276564027628324,0.5114251366948634,0.18946839402464163,0.05195507845454134,0.35818639855416623,0.4285716257891282,0.28543395679205047,0.025309132972627612
evolving,ice,15dogs,54,0.06982222222222215,0.1966666666666666,0.00111111111111111,0.04187171042540977,0.5146655371957211,0.7536032684180535,0.4057942229335544,0.0597315106305896,0.0488755555555555,0.1376666666666666,0.000777777777777775,0.029310197297786823,0.5992840756599712,0.8359078225759031,0.2683756093088103,0.11075049409117774,0.26146955148339723,0.49490025317972786,0.18600544274125022,0.04851909180748586,0.3588858835792234,0.4265972830338908,0.2867409354646689,0.024645537391643685
evolving,ice,15dogs,55,0.0690444444444444,0.1944444444444444,0.0,0.042295688307159664,0.5148447127754352,0.7746204738271841,0.40257908787996727,0.06236619128988389,0.04833111111111105,0.13611111111111104,0.0,0.02960698181501175,0.5993702921786841,0.8363277363591903,0.2853811811830768,0.11007988355409906,0.26211960645656496,0.4957627068842587,0.18700053902409372,0.04848955746222457,0.3582308659025458,0.43090421127723183,0.2862426142547521,0.024963586913655744
evolving,ice,15dogs,56,0.06856666666666662,0.18666666666666662,0.00111111111111111,0.04118599395429681,0.5161007268748847,0.7485193069945978,0.4063902135292544,0.05916806453748524,0.04799666666666662,0.1306666666666666,0.000777777777777775,0.028830195768007733,0.5999532533624062,0.823623885935217,0.28326770934375356,0.10993562602758755,0.26200101946807647,0.478649590104064,0.19073597074708368,0.047265119905376816,0.35883189492799283,0.4277363855545289,0.292876849599727,0.024681720468064206
evolving,ice,15dogs,57,0.06906666666666661,0.20111111111111107,0.0,0.04310736786138196,0.5124214847341537,0.7716461685457167,0.39957138178265145,0.060010355320279075,0.04834666666666662,0.14077777777777772,0.0,0.03017515750296735,0.5996998946196215,0.8352661914812354,0.2981173944825605,0.11161033588344886,0.2591314160565874,0.47449048367566454,0.18734552642757799,0.04505815704788617,0.3606123146662407,0.42641713802146075,0.29343213833190696,0.02392869722790362
evolving,ice,15dogs,58,0.06797777777777772,0.20333333333333328,0.0,0.04224520484312371,0.5138973381546886,0.7544096510634464,0.4022262795274079,0.059196646139542196,0.047584444444444395,0.14233333333333326,0.0,0.029571643390186586,0.6006785473012818,0.834269328792373,0.29054177562160416,0.1130821554138457,0.2608630670800253,0.4774376429913281,0.18819448832348826,0.04548569880563351,0.3596101790103502,0.424829332912235,0.2931568929643832,0.024034241087661952
evolving,ice,15dogs,59,0.06912222222222217,0.2077777777777777,0.0,0.04419175347775923,0.517173674979069,0.7773708085900917,0.40153365520888357,0.06883238762960461,0.0483855555555555,0.14544444444444438,0.0,0.030934227434431433,0.5979449928568726,0.8424623762417074,0.28226661177568657,0.1166160567101047,0.2656566764258827,0.5147543602288261,0.1875724763642332,0.055177297562676975,0.35857033623222767,0.4252494768116183,0.28589019109747416,0.026253057272094416
evolving,ice,15dogs,60,0.06766666666666662,0.20888888888888885,0.0,0.04363345969333092,0.5182008264413931,0.7769466998384092,0.40396560480143506,0.0663135906971557,0.04736666666666661,0.14622222222222217,0.0,0.030543421785331627,0.5946269869996712,0.8461839917981806,0.2865726225424266,0.11904389534306561,0.26562761315019856,0.5020931102596806,0.18576770297023598,0.053020674735413276,0.3590318839883613,0.4279465796776676,0.28820479214158234,0.026071644246029663
evolving,ice,15dogs,61,0.06838888888888885,0.20555555555555555,0.00111111111111111,0.043466633591104475,0.5184168247706862,0.7823617724600058,0.40166197309134954,0.06548094276491258,0.04787222222222216,0.14388888888888882,0.000777777777777775,0.03042664351377312,0.5875624216456523,0.8304799048377894,0.2874090152160538,0.11543455025557489,0.2657550834023908,0.5218114817428257,0.19160090011747152,0.054908639861876454,0.3581612800321312,0.42779095951582624,0.2861807741131983,0.025257682343849307
evolving,ice,15dogs,62,0.0687555555555555,0.20111111111111107,0.0,0.042993955637790626,0.5197558636699802,0.7611208342218208,0.39785014651313333,0.06425481082751754,0.048128888888888846,0.14077777777777772,0.0,0.030095768946453418,0.5874146141319099,0.8297528295376463,0.2796808990785228,0.11662740688700404,0.26601750839499644,0.4965680250805019,0.19007844034800872,0.05144560990857072,0.35778303786348653,0.4259177911593174,0.2911822697931601,0.025474474135548264
evolving,ice,15dogs,63,0.06732222222222217,0.1866666666666666,0.0,0.04047379070895669,0.5207855113386639,0.7951251262769051,0.4057969200324096,0.06590659768316828,0.04712555555555552,0.1306666666666666,0.0,0.028331653496269666,0.5849505008704942,0.8252622705587169,0.28483121009993684,0.11358601226454515,0.2660995549023374,0.5135992176634564,0.18906931058569595,0.05385954646851328,0.35783231695574647,0.427894518264169,0.28525427622292665,0.026269145698653774
evolving,ice,15dogs,64,0.06749999999999994,0.19111111111111106,0.0,0.04182561180607196,0.5190019895581643,0.7742901447285382,0.40564981820332974,0.06384163415948306,0.047249999999999945,0.13377777777777772,0.0,0.029277928264250352,0.5924414110903864,0.8336856826021796,0.27526415735207366,0.11609906503326714,0.26496070973397884,0.4978742480349115,0.18962874622508966,0.052325720674363016,0.35815872487222555,0.4268030199594328,0.28380352405393794,0.02499018042568532
evolving,ice,15dogs,65,0.06792222222222215,0.19999999999999996,0.0,0.042045114758801246,0.5197946238949401,0.7769859205260959,0.40011534099595847,0.06613787502752946,0.0475455555555555,0.13999999999999996,0.0,0.029431580331160855,0.5986029773719408,0.8324322552740652,0.280443648537572,0.11677099775953434,0.26331909226121847,0.5076177568980074,0.19436144327732638,0.05433632150491392,0.35753620440950684,0.42170133362350637,0.2901812718031357,0.025234573844550502
evolving,ice,15dogs,66,0.06506666666666662,0.20333333333333328,0.0,0.04176795536483622,0.5200584938158606,0.7768888600621627,0.40561625354164343,0.06506641992078768,0.045546666666666624,0.14233333333333326,0.0,0.02923756875538534,0.5924083352339066,0.8292264360907469,0.2701359761417842,0.11798942354164717,0.26410320473309123,0.5071804054371178,0.18786737661939348,0.054345251508272664,0.35819284040193,0.42835661284253596,0.28559300728012615,0.02559351430363708
evolving,ice,15dogs,67,0.0689555555555555,0.1966666666666666,0.0,0.0420145425604056,0.5166795023361825,0.7555274590273351,0.4028885621676454,0.06340431671732749,0.04826888888888883,0.1376666666666666,0.0,0.029410179792283907,0.5954891009791676,0.8291095188493331,0.2888331505250203,0.11352198693806152,0.2630103561955892,0.48029837635556205,0.1877535422803589,0.051251489252318636,0.35874421993987565,0.426390316041285,0.28628675141341253,0.02550515712702548
evolving,ice,15dogs,68,0.06798888888888883,0.2033333333333333,0.0,0.0423466548839426,0.5155191840250897,0.7756134827772614,0.40298004728165865,0.06131400504227893,0.04759222222222218,0.14233333333333326,0.0,0.029642658418759803,0.5950140369019383,0.839668582038124,0.28581353266890863,0.11498859748733874,0.26284204917664933,0.5211978215962859,0.18721808421915587,0.053218939792247656,0.3580334877621953,0.4299837878185926,0.28930520743824834,0.024811088196928646
evolving,ice,15dogs,69,0.06776666666666661,0.19222222222222218,0.0,0.04191589889387589,0.5145302874845288,0.7613076754600201,0.40469654228695473,0.05682962543285021,0.04743666666666661,0.13455555555555548,0.0,0.029341129225713115,0.5950436410384063,0.8268160706371587,0.27700605538600476,0.11335360233943445,0.2594159674833121,0.5029698909452412,0.1926665912503766,0.046533300404333476,0.3586740810260346,0.4295026399339923,0.29039256444872735,0.02513012996218948
evolving,ice,15dogs,70,0.06795555555555549,0.19777777777777772,0.00111111111111111,0.0421961526478664,0.5142742218666401,0.7831279233667745,0.3983502729910334,0.06254388018631112,0.047568888888888834,0.13844444444444437,0.000777777777777775,0.029537306853506456,0.5960855253223177,0.8180456122409036,0.2845600935334202,0.10952614913279868,0.25948103358028923,0.5296576298735449,0.18974646064664305,0.05194498043109856,0.3579390603642633,0.42760563823274095,0.28825829211592857,0.02532676191249466
evolving,ice,15dogs,71,0.0692444444444444,0.20222222222222216,0.0,0.04246484147998112,0.5153131952899569,0.7811939989143173,0.4025280477987483,0.06205106326944578,0.04847111111111106,0.1415555555555555,0.0,0.02972538903598677,0.5960807819283275,0.8221317673999504,0.2822610302759273,0.11050886057074985,0.2614751777158336,0.5093206433273596,0.19159134218017576,0.04974829925556062,0.3572943422111536,0.4217889170350353,0.29071262676505255,0.024086232556396775
evolving,ice,15dogs,72,0.06792222222222218,0.1966666666666666,0.00111111111111111,0.0423922522365587,0.5186055043057698,0.7615469737117977,0.40575939719276366,0.06275605814368074,0.0475455555555555,0.1376666666666666,0.000777777777777775,0.02967457656559106,0.5929782854855261,0.8207518847083957,0.29251097937362985,0.10815428812002108,0.261241380274973,0.487635223857557,0.189412390759998,0.050908474373174306,0.35811959367593543,0.43212967221136267,0.2887500328097884,0.024752154710420915
evolving,ice,15dogs,73,0.06797777777777772,0.18888888888888886,0.00111111111111111,0.04186127382448592,0.5165957870148065,0.7590280928584978,0.4026242793761849,0.05965447823783745,0.04758444444444439,0.13222222222222216,0.000777777777777775,0.02930289167714013,0.5971409593790679,0.8387989552047455,0.2927025885919444,0.10875709891438537,0.26075722443902755,0.4929810991135238,0.18968657199329905,0.047789104635390725,0.3571218558642789,0.42534646262756787,0.28952268470079356,0.025194717500853704
evolving,ice,15dogs,74,0.06783333333333327,0.20666666666666664,0.0,0.0429234369372471,0.5160675248771623,0.7366689993949193,0.40410295140149366,0.05647937494190497,0.04748333333333328,0.14466666666666658,0.0,0.030046405856072954,0.6030737257906135,0.8414142762613338,0.3012457008315444,0.10803395057049214,0.2602325583334849,0.4716247288095839,0.18967756690471912,0.043108863267168854,0.35766385435335035,0.4263193961524981,0.29959352246730153,0.023802916002872345
evolving,ice,15dogs,75,0.06793333333333328,0.19777777777777772,0.0,0.04160835116617211,0.517335595411671,0.7752967109438097,0.3962094018768656,0.06280946863523432,0.04755333333333329,0.13844444444444437,0.0,0.029125845816320467,0.6035866916214496,0.8406631997527519,0.29752435985180004,0.10924017730111346,0.26056670564462847,0.5170515155547565,0.19077325157083347,0.050834852455683185,0.3580849901627298,0.42633570734234,0.2841660199982544,0.025690431267333974
evolving,ice,15dogs,76,0.06802222222222218,0.20222222222222216,0.0,0.04308339734582163,0.5170544300262844,0.7762023534521327,0.40003452816379087,0.06083404297875498,0.04761555555555551,0.1415555555555555,0.0,0.030158378142075132,0.6091303862298354,0.8467791731123814,0.3050862333390208,0.10990598422140471,0.2602137759033835,0.5000256580109256,0.19326160513872834,0.04669477259871775,0.3580669222664041,0.4264612191173011,0.2890512982679403,0.02468132079746404
evolving,ice,15dogs,77,0.06721111111111107,0.19111111111111106,0.00111111111111111,0.041466097706374175,0.5185954704767572,0.7735137051895888,0.40099963989247656,0.06445989498848213,0.04704777777777773,0.13377777777777772,0.000777777777777775,0.029026268394461895,0.6061107767135947,0.833965570840667,0.2897473652093946,0.10800799328524588,0.2623866967139131,0.524916618201873,0.19062667398948638,0.05263589953148384,0.35703267496615976,0.4224873643100441,0.2855207346286953,0.02517700001990607
evolving,ice,15dogs,78,0.0681777777777777,0.20444444444444443,0.0,0.04226693427765648,0.5202294232033384,0.7792314999548646,0.4026429007792422,0.06603458226069486,0.04772444444444439,0.14311111111111102,0.0,0.029586853994359515,0.6024764906050615,0.8352893476765649,0.2821548566387272,0.10959093587640019,0.2636176672974559,0.5071509051309049,0.19175198788610442,0.053899548682431075,0.35685923752443205,0.4211774151877369,0.28703572051033494,0.02538627206667963
evolving,ice,15dogs,79,0.06878888888888883,0.20111111111111107,0.0,0.042461037422340406,0.5195475990677518,0.7683124873877445,0.4021529327979472,0.06178869331912194,0.048152222222222166,0.14077777777777772,0.0,0.029722726195638267,0.6084837099924356,0.852353315140513,0.3026808471602318,0.112068946818161,0.26192251817963175,0.5072849232302662,0.1871333126541032,0.049144614745994956,0.3584338424023436,0.42531011394400614,0.2897569312373486,0.025097820724859537
evolving,ice,15dogs,80,0.06781111111111107,0.19111111111111106,0.0,0.041585186582828546,0.5176607207364319,0.7533366681358977,0.3969888964703455,0.05855703746992143,0.047467777777777734,0.13377777777777772,0.0,0.02910963060797996,0.6061166223128478,0.8383535181955123,0.3095125606859573,0.10812501782212494,0.26081883431064573,0.4874188597787664,0.18898707223311828,0.04591655810342167,0.3574007263005369,0.4251521715569465,0.29082076791618655,0.024224992263828217
evolving,ice,15dogs,81,0.06787777777777773,0.20999999999999996,0.0,0.04297523912898425,0.5175061510100659,0.7830639687347458,0.4054848211977166,0.06415560578590611,0.04751444444444438,0.14699999999999994,0.0,0.030082667390288954,0.6091518124849571,0.8441239240779665,0.2965380337001499,0.11160612272779494,0.2611653116237141,0.5235386581130822,0.1874470005596354,0.051444854560201314,0.35751739825701595,0.42302965020907807,0.28702059904332056,0.02499060764300277
evolving,ice,15dogs,82,0.06663333333333328,0.18777777777777774,0.0,0.04072054496247733,0.5178883598752804,0.7637491058610184,0.40892808549422377,0.06200491472076193,0.04664333333333328,0.1314444444444444,0.0,0.02850438147373412,0.6113830999427394,0.8375021076073701,0.2792433793847553,0.11270217363188517,0.2607461472550918,0.5112469833935734,0.19350891113632793,0.04859576942315168,0.35759125455529933,0.42579032457957283,0.28969657004026966,0.024581535114987355
evolving,ice,15dogs,83,0.06899999999999995,0.1966666666666666,0.0,0.04219417824795321,0.5174851946016669,0.7634270568649542,0.40332252416194053,0.06130237498935061,0.04829999999999994,0.13766666666666663,0.0,0.02953592477356723,0.6077058503431425,0.832321349075045,0.29732540945021746,0.11106976594482847,0.25969133890932145,0.48229924741046065,0.18617759390872113,0.04722449599662236,0.3569778012907121,0.42376207095233936,0.2903668758674246,0.02490641568853094
